,aod443,blh,rh,t2m,ws,wd,sp
378,3.67138,1.82837,0.82915,2.50655,1.34163,0.80702,1.01633
379,3.70083,2.91949,0.85439,2.32829,1.20682,0.74424,1.10795
380,3.55345,3.44288,0.67777,3.63565,0.94614,0.78008,1.76467
381,3.94435,0.55865,1.04584,2.27228,0.6441,0.56459,0.97129
382,3.88999,3.25559,0.48166,3.77005,2.41187,0.77226,1.82459
383,3.87993,2.06187,0.66889,2.03094,1.29133,0.57136,0.73031
384,3.64106,1.76051,0.65701,2.16528,0.89376,0.62282,1.2252
385,3.90076,3.27415,0.68809,3.81356,1.63908,0.77034,1.72395
386,2.66089,2.11292,0.7534,2.84006,0.86227,0.78212,0.95274
387,3.37391,2.75458,0.83504,3.04483,0.89561,1.28498,2.17179
388,4.43197,1.50095,0.55642,2.69043,1.0223,1.29709,1.09378
389,4.51447,0.9929,0.93478,3.32596,0.9268,1.3956,0.99377
390,2.96955,0.61842,0.87044,1.62565,0.47543,0.54937,0.66769
391,3.63434,0.63434,0.72355,1.59754,0.34729,0.73614,0.68905
392,3.1572,0.67578,0.80177,1.1082,0.27358,0.61118,0.53032
393,2.74082,1.04208,0.46154,2.99292,0.43908,1.00205,1.56445
394,3.30613,0.6107,0.94811,3.55629,0.47459,0.93035,0.94888
395,4.50578,1.88321,0.72421,2.92384,0.67138,1.04873,1.44088
396,3.81978,0.51169,0.6202,1.4233,0.60643,0.53316,0.74783
397,2.69347,0.43732,0.76279,1.25164,0.46813,0.51785,0.60797
398,3.72068,0.59037,0.57073,1.43335,0.55758,0.77018,0.66314
399,3.51776,1.25258,0.83062,2.10248,0.56906,1.92307,0.77856
400,4.0499,1.66996,0.56372,2.99594,0.75037,1.21756,0.694
401,3.25338,1.28219,0.76414,2.7608,0.67886,1.23084,1.50901
402,3.38753,1.32635,1.07098,3.33814,0.7985,1.34164,1.08095
403,2.50284,0.71308,0.69529,1.40194,0.28871,0.5556,0.26342
404,2.4568,0.77902,0.64178,1.75219,0.4445,1.06703,0.56035
405,3.26887,1.82756,0.5713,3.29462,1.38774,0.91686,1.44263
406,4.29796,2.84474,0.58181,3.33276,1.89052,0.65097,1.87812
407,4.16557,2.18183,0.55374,2.43815,1.05757,0.97923,1.02397
408,2.93945,2.04604,0.45804,2.70264,0.91245,0.81674,1.09311
409,3.90464,2.87232,0.56036,2.75855,1.53645,0.89712,2.10672
410,3.94866,2.7507,0.61947,3.38501,1.47996,0.7487,1.89065
411,3.95076,1.39693,0.62475,2.72786,1.00115,0.8896,1.35021
412,3.70001,2.4007,0.8272,2.66588,2.02989,0.96229,0.94216
413,3.72394,2.29921,0.72606,2.99629,2.26686,1.22365,1.1627
414,3.96481,4.25726,0.57035,3.11861,1.87582,0.70393,1.91691
415,3.35704,2.19503,0.56269,3.67488,1.24456,1.06009,1.22916
416,3.2229,5.00072,1.44882,3.1138,2.63801,0.95539,2.74522
417,3.22231,0.91736,0.54446,2.23374,0.6912,0.77274,0.86774
418,2.97854,1.68692,1.23648,1.46646,1.52775,1.7332,0.71658
419,4.45643,2.10075,1.01902,2.83691,1.11651,0.7306,0.95576
420,3.71694,2.7935,0.66568,3.30228,1.27801,0.75384,2.02658
421,3.64348,2.99921,0.58882,2.98588,1.72886,0.56582,1.98453
422,4.47592,2.63788,0.81637,3.2469,2.04918,0.83131,1.75624
423,4.53009,2.45109,0.63309,3.36162,1.34641,0.82933,1.15976
424,3.88455,2.45078,0.85336,3.17438,0.96909,1.14287,1.16316
425,3.13904,1.3162,0.47609,1.9909,0.82231,0.66112,0.91657
426,3.57382,1.69034,0.44407,2.26828,0.61998,0.84299,0.6027
427,3.60391,2.47028,0.66667,4.88616,1.30014,1.39066,0.90467
428,3.50737,1.21332,0.72694,2.76758,1.40184,1.2738,1.21587
429,3.7609,2.58894,0.64507,2.49355,1.06703,0.94736,0.87218
430,3.92726,2.61357,0.54482,2.73631,1.15553,0.59701,1.47501
431,2.40856,1.42881,0.45222,2.7674,1.20398,0.86893,1.04805
432,2.27723,1.07871,0.83228,2.77204,1.3125,0.91239,1.27767
433,2.9869,1.46746,1.41881,3.34439,1.58869,0.9297,1.23834
434,2.96409,1.67196,1.07411,3.03005,2.09539,0.81782,1.05764
435,3.08134,2.97504,0.70566,3.44493,1.70273,0.62544,1.01486
436,3.42613,2.86594,0.5351,3.05578,1.61422,0.97823,1.15224
437,3.35226,3.32693,0.74913,3.6513,1.25809,0.58429,0.86976
438,3.21712,3.36925,0.64277,3.44045,1.33167,0.87117,0.85867
439,3.91325,5.07093,0.0,0.0,0.0,0.0,0.0
440,2.74419,3.67635,0.72156,2.76846,1.41445,0.90943,1.18304
441,4.8468,2.67252,0.90395,2.99214,1.66807,0.92266,1.08139
442,3.5693,2.48538,0.75486,2.86748,2.57926,0.66202,0.79762
443,3.79262,2.69753,0.78038,2.35631,2.54659,0.59599,1.07219
444,4.79048,3.42249,1.15278,3.56182,1.37282,1.27682,0.80173
445,4.25688,3.06838,0.57284,2.3193,2.14965,0.94896,0.97064
446,3.84095,3.03559,0.97271,2.52259,2.69848,0.99293,1.08128
447,3.55271,3.13563,1.0052,2.44092,1.88519,0.81088,1.48029
448,3.2657,1.97491,0.73684,2.14208,1.58863,0.85682,1.23384
449,3.07358,1.49625,0.58653,1.73082,1.20431,1.00209,0.83402
450,3.62239,2.31499,0.68528,2.51462,1.13197,0.58917,1.10104
451,1.9653,2.02319,0.52999,1.72581,1.18655,0.60358,1.08787
452,2.65506,1.231,0.9811,1.55504,0.82019,0.70762,0.99368
453,3.02353,1.25236,0.48812,1.41531,0.95356,0.76069,0.73824
454,2.82372,2.60459,0.45464,1.54891,0.55569,0.82823,0.67369
455,2.82547,2.75477,0.46167,3.20981,1.5959,1.01143,1.03176
456,3.4339,3.53854,0.58929,3.459,1.73543,0.96158,1.0663
457,3.00753,2.93266,0.46536,3.16672,2.25817,0.80892,1.33687
458,2.20771,1.81843,0.72315,1.67698,1.06349,1.03757,0.61024
459,2.58169,1.2823,0.68671,2.66543,1.23814,1.58472,0.80227
460,2.8482,0.75389,0.71957,2.86309,0.83125,1.01084,0.90747
461,2.8971,0.94197,0.92158,2.02011,0.38461,0.74382,0.50751
462,2.99463,1.44638,0.41316,2.05762,0.62269,0.55055,0.79329
463,3.52319,0.94315,0.61246,2.47764,0.51856,0.5089,0.98949
464,3.19052,1.00203,0.59834,2.25989,0.50653,0.6288,0.46769
465,2.4855,1.71855,0.59316,1.51242,0.98803,0.67576,0.97291
466,2.95132,1.39823,0.6416,2.48584,0.892,0.60666,0.95233
467,2.71458,1.83796,0.40818,2.77778,1.08328,0.83161,0.75656
468,3.03312,1.73012,0.85668,3.45908,1.01668,0.75137,1.03008
469,3.04356,2.65294,0.66476,2.29906,0.76594,0.45473,1.90444
470,2.9941,0.80376,0.86253,1.92485,0.4361,0.97839,0.60491
471,3.89226,4.12563,0.74737,3.23778,2.24801,0.81991,1.28452
472,4.38577,4.62671,0.0,0.0,0.0,0.0,0.0
473,3.27139,3.04586,0.94168,2.98653,2.39462,0.75668,1.42652
474,3.70895,3.48772,1.37372,2.69452,1.6831,1.31126,0.63304
475,2.90113,3.05809,0.71256,3.26813,2.26069,1.47588,1.41453
476,3.52327,3.22288,0.80474,3.13016,2.32764,1.42638,1.32114
477,4.59836,2.75087,0.73156,2.74595,2.20445,1.34289,1.50839
478,3.99407,3.27193,0.6907,3.79647,1.9261,1.51898,0.80456
479,3.80054,3.10312,0.7297,2.69683,2.13322,1.19993,1.56218
480,3.90747,2.91937,0.61666,2.62253,1.49518,1.63535,0.78905
481,3.07441,3.36204,0.78507,3.01008,1.70838,0.68267,0.97264
482,3.39816,3.14884,0.63,2.70586,2.0209,1.58776,1.05708
483,3.2221,2.67774,0.79549,2.63633,2.03972,1.38919,0.86686
484,3.67526,2.39261,1.05773,2.84608,1.46873,1.21591,1.04178
485,3.73678,3.61911,0.82075,2.27645,2.38969,1.00662,1.53731
486,4.77107,5.04059,0.0,0.0,0.0,0.0,0.0
487,3.54885,4.02914,0.82892,3.54465,2.08187,1.0346,1.15933
488,4.00523,3.09483,0.98254,2.99528,2.4701,0.88946,1.27681
489,3.80062,5.24493,0.0,0.0,0.0,0.0,0.0
490,5.02806,5.58562,0.0,0.0,0.0,0.0,0.0
491,3.26922,2.91109,0.59082,3.13526,1.73141,1.23308,1.44149
492,3.60823,3.47233,0.55969,2.33234,1.52438,0.86269,1.42026
493,3.30999,3.30268,0.74926,2.11905,1.61256,0.92699,1.00613
494,4.2964,3.16039,0.50361,3.13533,1.81191,1.45676,0.71108
495,4.18814,4.10131,0.7656,3.76103,2.34199,0.89028,1.68575
496,3.98934,3.46073,0.60887,2.97796,2.18303,1.02768,1.39322
497,3.90193,3.89182,0.74844,3.34535,1.81052,1.19061,1.53805
498,5.31108,4.15253,0.0,0.0,0.0,0.0,0.0
