,aod443,blh,rh,t2m,ws,wd,sp
378,7.17502,3.84716,1.87725,4.46809,2.0327,2.65297,2.39899
379,4.56297,0.9265,1.91103,2.52252,0.97221,1.947,1.16501
380,3.81057,1.0557,1.2409,2.33539,1.69797,1.54626,2.09628
381,5.71979,2.02911,2.97791,4.31918,1.56368,2.24569,2.16411
382,6.54422,3.17827,2.33888,3.13276,0.86136,0.81121,1.5312
383,4.36814,1.76673,1.6208,4.69422,1.74745,1.95409,2.26545
384,5.25855,5.59079,2.03116,4.69601,0.92988,2.83807,1.82029
385,4.38195,1.37576,1.73536,3.31856,1.56032,2.70062,1.70235
386,3.9248,1.16413,2.53992,4.18678,1.70511,1.23073,2.23266
387,5.0399,3.10705,1.71846,3.79996,2.10252,1.63666,1.57101
388,6.51288,5.09617,2.04066,4.06601,1.4727,2.3358,2.63926
389,6.8556,3.17719,2.38555,4.82892,1.8456,2.14249,2.35331
390,5.59563,4.88539,2.07294,3.43548,1.24992,2.68445,2.27528
391,5.08786,2.52959,1.72436,6.61955,2.23238,1.54945,2.18823
392,7.453,1.61603,2.46958,4.60628,1.18445,2.49782,1.80266
393,2.47282,1.75683,1.73818,4.01402,3.30765,2.21106,2.7085
394,6.6791,4.43923,1.8796,5.6974,1.35507,2.65986,2.89961
395,6.07909,1.74195,1.86864,3.5999,1.03156,3.10592,2.24044
396,6.00045,1.89112,2.56222,4.21161,0.78459,3.33247,2.20254
397,6.29455,6.19797,1.6779,6.09912,2.1952,1.3183,2.66639
398,7.06049,3.29219,1.89398,4.66222,2.05483,3.2872,1.85334
399,4.25527,5.21492,1.70719,7.06798,2.16286,2.70678,2.252
400,6.54867,3.99395,2.32071,3.87668,1.83941,1.81369,2.68633
401,5.50442,2.22274,2.02825,4.41059,2.00556,2.33113,2.34461
402,5.21443,2.05315,1.45863,3.24364,3.27625,2.44793,2.22634
403,4.73241,1.01891,1.3128,2.3076,1.73805,2.30029,1.54719
404,4.00495,1.22135,2.56663,3.70192,1.2351,3.1916,1.56225
405,5.07481,4.30443,1.70688,4.34825,3.69333,1.91241,1.35481
406,4.94363,1.97613,1.83907,2.41966,1.81196,1.34202,1.71181
407,7.96613,3.38099,2.45422,4.90054,1.84747,2.91687,2.25045
408,6.389,3.46587,1.83859,5.45825,1.76134,2.21563,2.4166
409,6.2143,2.96328,2.10545,5.36834,1.33625,2.95346,1.95298
410,4.09231,1.93555,2.20665,3.22895,1.53485,1.54808,2.55856
411,6.26693,0.78205,2.79608,4.37077,1.36778,2.47415,2.2009
412,4.88164,1.23074,2.65277,3.60535,1.47433,3.23695,2.06795
413,3.60255,1.28273,1.62787,3.46588,1.36318,2.53115,2.29483
414,6.21046,1.77061,1.85792,2.36924,2.0437,4.84918,1.72528
415,5.11106,1.383,1.67583,2.69276,3.02269,2.074,2.02985
416,4.97398,3.75341,1.72332,4.49215,1.18104,1.90416,2.22821
417,5.54542,1.42075,1.52209,5.33566,1.69046,1.19342,2.01474
418,7.04809,3.37465,1.90994,4.76207,1.44201,2.22997,1.80218
419,5.4223,2.12744,1.56849,4.10053,1.57844,0.9666,2.29704
420,4.35595,3.95556,1.69803,3.55782,2.76177,1.08957,2.56824
421,5.23728,2.30035,1.92106,3.81527,1.28733,3.25976,2.1297
422,4.67365,4.81416,1.87066,4.47338,2.46661,1.97789,1.53594
423,5.17312,2.20966,2.45474,4.90792,1.10425,2.63161,2.07823
424,6.08293,5.01788,1.49745,5.06088,3.33951,1.54528,2.37601
425,4.91879,1.45089,1.35996,4.0078,1.7553,1.47968,1.627
426,4.38897,1.6285,2.14342,4.61996,1.93554,2.10916,1.52087
427,4.79295,1.24273,2.04944,3.55796,1.15998,3.15486,2.04936
428,5.5751,2.33679,1.99692,4.15021,2.14836,2.76398,1.68864
429,3.96446,1.86482,2.34746,2.45767,1.34503,2.28893,1.52079
430,5.33842,1.51162,2.37973,4.53078,1.26214,1.78694,1.75511
431,4.15231,1.75907,2.65202,4.97269,1.69946,2.12919,1.96949
432,5.12755,1.05248,1.94943,4.87714,1.33125,1.18181,1.86138
433,5.03224,1.21414,2.00558,3.91095,2.12213,1.98567,2.17253
434,5.12857,1.6967,2.27743,3.72543,0.90213,2.83769,2.09143
435,5.25349,3.26414,2.77084,3.78494,1.90129,2.09267,1.81676
436,4.7034,2.48047,1.74547,2.27144,2.14565,1.44902,1.6551
437,5.4403,1.47396,3.01418,6.51822,1.41785,1.57075,2.30174
438,7.31782,4.03103,1.83864,4.47568,2.35575,2.04141,1.55559
439,4.88245,3.79162,1.57652,4.53471,2.96582,3.53228,1.60829
440,5.54309,1.84755,1.62903,3.15283,0.83819,2.0664,2.02187
441,3.58066,2.12114,1.18006,3.58563,1.94319,2.5234,1.91744
442,4.40198,2.50577,1.49349,3.72884,1.0757,3.36101,2.18744
443,2.75044,1.98621,1.6583,3.20078,1.40701,1.60398,1.79652
444,5.16526,2.60351,2.33866,5.14601,1.61879,3.07092,2.06953
445,6.99504,2.63139,2.39261,5.35547,0.96556,2.53898,1.35033
446,4.51762,1.93778,1.64617,4.41111,1.30644,2.36492,2.43358
447,4.73182,1.20118,1.92236,1.59595,1.43854,2.48116,1.15346
448,4.25337,1.56051,1.74194,2.61303,1.89813,1.85267,1.677
449,4.40521,5.1643,3.27559,4.49201,1.03202,2.76874,2.59248
450,5.23979,2.14994,1.25694,4.52895,1.30591,1.64007,1.76398
451,5.50132,2.83532,1.68679,3.98565,1.33159,1.31759,1.84829
452,6.49331,5.37637,1.93618,4.55252,2.63639,2.2647,2.4233
453,6.29059,4.15626,2.95883,6.68842,2.0755,2.54649,2.6656
454,4.33039,1.38452,1.33426,3.08959,1.45411,1.84014,1.77844
455,6.01601,1.42211,1.82815,3.35462,1.36644,2.50323,1.94935
